text,label
"Zapas stabilności określa praktyczną przydatność zamkniętego układu automatycznej regulacji. Jest miarą odległości danego punktu pracy urządzenia lub algorytmu od granicy stabilności, określanej przez dowolne z kryterium stabilności układu automatycznej regulacji.
Dla zamkniętych układów regulacji zapas stabilności definiuje się, na podstawie charakterystyk układu otwartego, jako parę liczb: pierwsza określa zapas amplitudy (nazywany również zapasem modułu), a druga - zapas fazy.
W praktyce zapas stabilności powinien być wystarczająco duży, np. większy niż 6 decybeli i 30 stopni lub 8 decybeli i 45 stopni.",inne
"Narcyz - obraz olejny przypisywany włoskiemu malarzowi barokowemu, Caravaggiowi. Atrybucja obrazu nie jest pewna, nie zachowały się dokumenty świadczące bezpośrednio o jego autorstwie. Znane jest jedynie pozwolenie na wywóz z 1645, w którym wzmiankowany jest obraz Caravaggia o tym temacie i podobnych rozmiarach. Analiza dzieła, przeprowadzona w czasie konserwacji, i porównanie z innymi obrazami malarza wydają się potwierdzać autorstwo Caravaggia. Przyjmuje się, że obraz powstał w latach 1597-1599 w czasie, gdy malarz znajdował się pod opieką swojego pierwszego wielkiego protektora, kardynała Francesca Marii Bourbona del Montego, jednego z czołowych rzymskich koneserów sztuki. Obecnie płótno znajduje się w zbiorach Galleria Nazionale d'Arte Antica w Rzymie.
Opis obrazu.
Tematem obrazu jest postać Narcyza, bohatera mitu opowiedzianego przez Owidiusza w ""Metamorfozach"". Artysta namalował młodego i pięknego młodzieńca, który klęcząc pochyla się nad spokojnym lustrem wody. Narcyz przedstawiony został w niewygodnej pozycji, wspiera się na rękach, a jego ciało jest mocno pochylone do przodu. Strój i uczesanie są typowe dla epoki, w której żył autor obrazu, nie zawierają żadnych mitologicznych odniesień. Delikatna twarz, długie włosy i wykwintna koszula mogą sugerować zniewieścienie modela, typowe dla wczesnych obrazów Caravaggia.
Narcyz zapatrzony jest we własne odbicie, nie może oderwać wzroku i sprawia wrażenie zahipnotyzowanego. Jego zastygła twarz jest smutna, wyraża niespełnioną tęsknotę do tego, co niemożliwe. Odbicie w wodzie, chociaż wyraźne, jest nieco zamglone, bardziej wyeksponowane są części ciała i ubioru, które mocniej odbijają światło.
Obraz ma ciemne tło i jest prawie monochromatyczny, dominują odcienie brązu. Postać wyłania się z mroku, oświetlona ze źródła ostrego światła umieszczonego z lewej strony. Ręce, twarz, jedno kolano i koszula są silnie oświetlone i nadają całości głębi. Kompozycja jest ciasna, sylwetka Narcyza i jej odbicie wypełniają niemal całą przestrzeń płótna.
Interpretacje i odniesienia.
Mit o Narcyzie jest mocno zakorzeniony w kulturze. Jego postać znajduje się na freskach odkrytych w Pompejach, malowali go m.in. Nicolas Poussin, Claude Lorrain, John William Waterhouse i Salvador Dali, pisali o nim także polscy twórcy, tacy jak Zbigniew Herbert i Maria Jasnorzewska-Pawlikowska. Jest on symbolem miłości własnej, odwrócenia się od świata, egotyzmu i egoizmu. Autor obrazu posunął się nawet dalej, według Owidiusza, Narcyz ujrzał swoje odbicie w zdroju lub potoku w pięknym i spokojnym otoczeniu. Na obrazie widzimy natomiast burą kałużę, a nachylanie się nad nią może symbolizować upadek lub nawet obłęd.
Obraz Caravaggia może być też traktowany jako alegoria malarstwa. Dwie dłonie postaci mogą stanowić opowieść o akcie tworzenia obrazu.",inne
"Matematyczne zasady filozofii naturalnej (łac. ""Philosophiae naturalis principia mathematica"") - dzieło Isaaca Newtona, w którym przedstawił prawo powszechnego ciążenia, a także prawa ruchu leżące u podstaw mechaniki klasycznej. Newton wyprowadził prawa Keplera dla ruchu planet (sformułowane na podstawie obserwacji astronomicznych).
Zostało opublikowane 5 lipca 1687. Wydanie angielskie w przekładzie Motte'a nosi tytuł ""The Mathematical Principles of Natural Philosophy"" i zostało wydane w Londynie w 1803 roku.",inne
"Dziura elektronowa - w pasmowej teorii przewodnictwa jest to brak elektronu w pełnym paśmie walencyjnym. Pojęcie to występuje w opisie przewodnictwa elektrycznego izolatorów i półprzewodników; jest to tzw. przewodnictwo dziurowe. Nazwa pochodzi stąd, że gdy w paśmie walencyjnym brakuje pojedynczego elektronu, to występująca ""dziura"" zachowuje się niczym dodatni nośnik ładunku elektrycznego. O występowaniu w przewodnikach dziur i ich udziale w przewodnictwie świadczy zjawisko Seebecka.",inne
"Madonna w grocie, Madonna wśród skał - obraz Leonarda da Vinci, zamówiony przez Bractwo Niepokalanego Poczęcia Najświętszej Marii Panny przy kościele San Francesco Grande (św. Franciszka w Mediolanie).
Obraz miał być honorową (środkową) częścią tryptyku; boczne skrzydła przedstawiają dwa muzykujące anioły wykonane przez Ambrogia de Predis.
Istnieją dwie wersje obrazu, wcześniejsza znajduje się w Luwrze, a druga w National Gallery w Londynie. Powstanie dwóch wersji obrazu było wynikiem trwającego wiele lat sporu pomiędzy Leonardem da Vinci a zleceniodawcami, wg których pierwsza wersja odbiegała od idei Niepokalanego Poczęcia, gdyż skoncentrowana była na Janie Chrzcicielu poprzez gest anioła, wskazujący na niego palcem. Ponadto malarze domagali się wyższego wynagrodzenia, gdyż ponieśli większe wydatki na materiały (np. kruszec potrzebny do wykonania złoceń). Członkowie Bractwa nie chcieli dopłacić, więc obraz został sprzedany prawdopodobnie królowi Francji Ludwikowi XII lub Ludwikowi Sforzy. Druga wersja koncentruje się na Marii, a anioł nie wskazuje palcem na Jana Chrzciciela.
Obraz przedstawia Dziewicę Marię siedzącą przed jaskinią lub w jej wnętrzu wraz z małym Jezusem i św. Janem. Jezus siedzący obok anioła Uriela lub Gabriela błogosławi św. Jana. Obydwie wersje obrazu różnią się szczegółami, takimi jak aureole czy układ rąk postaci (w wersji obrazu znajdującego się w Luwrze anioł Uriel lub Gabriel wskazuje na małego Jana Chrzciciela). Do 2010 roku uważano, że wersja druga została namalowana głównie przez ucznia Leonarda, Ambrogia de'Predisaa, sam mistrz własnoręcznie namalował jedynie kilka szczegółów. Później, za sprawą kustosza Luke'a Syssona z National Gallery w Londynie oraz innych ekspertów uznano, że da Vinci miał największy udział w powstaniu dzieła.",inne
"Aker - bóstwo związane przede wszystkim z ziemią i światem podziemnym. W sztuce wyobrażany jako podwójny sfinks lub lew, był groźnym mieszkańcem zaświatów, strażnikiem bram i pomocnikiem słońca w walce z Apopem. Nie należał nigdy do grona wielkich bogów, a mimo swej roli w zaświatach nie posiadał żadnej świątyni, ani miejsca kultu.",inne
"Godło Timoru Wschodniego zostało wprowadzone 18 stycznia 2007 roku. Przedstawia pośrodku okręgu tarczę w kształcie piramidy o czerwono-złotym obramowaniu. W polu czarnym tarczy u góry pięcioramienna srebrna promieniująca gwiazda. Pod nią na złotym podeście otwarta czerwona księga. Po bokach księgi złote wiązka ryżu i kolba kukurydzy. Pod nimi karabin AK, strzała i łuk. Pod tarczą wstęga z dewizą ""Unidade, Accao, Progresso"" (pol. ""Jedność, Działanie, Rozwój"").
Kształt tarczy nawiązuje do najwyższej góry Timoru Wschodniego Ramelau (Tatamailu) - 2963 m n.p.m.). Barwy tarczy i godła z flagi państwowej.
Zastąpiło ono stare godło z lat 2002-2007.
Stare godło składa się z tarczy przedstawiającej skrzyżowane szable oraz gwiazdę (w tle tarczy znajduje się druga gwiazda), otaczającego ją napisu ""Republica Democratica de Timor-Leste"" (Demokratyczna Republika Timoru Wschodniego) oraz z wstęgi z mottem narodowym ""Honra, Patria e Povo"" - ""Honor, Ojczyzna i Lud"".
Godło istniało od 2002 roku - od momentu uzyskania przez kraj pełnej niepodległości do 18 stycznia] 2007 roku - czasu wprowadzenia nowego godła.",inne
"Lustro, zwierciadło - gładka powierzchnia odbijająca światło, dzięki czemu powstaje obraz odbity przedmiotów znajdujących się przed lustrem. Także narzędzie dysponujące taką powierzchnią i służące odbijaniu obrazu.
Lustro jest najprostszym rodzajem zwierciadła optycznego. Jego powierzchnia jest prawie zawsze płaska, a głównym przeznaczeniem jest przeglądanie się w nim osób. Obecnie w użytku codziennym wykorzystywane są niemal wyłącznie zwierciadła szklane.
Historia.
Lustro należy do jednych z najstarszych wynalazków ludzkiej cywilizacji. Jako zwierciadła interpretuje się już szlifowane kamienie pochodzące z epoki paleolitu. W epoce starożytnej upowszechniły się zwierciadła z polerowanego metalu np. brązu, ołowiu, srebra. One też dominowały przez większość średniowiecza, mimo że już w I w. n.e. Rzymianie odkryli technologię wytwarzania luster szklanych. Została ona zapomniana na kilkaset lat i zapewne dopiero w XIII wieku ponownie trafiła do Europy. Prawdopodobnym wydaje się, że wynalazku tego dokonali tym razem muzułmanie zamieszkujący Hiszpanię. W świecie chrześcijańskim lustra szklane upowszechniły się u schyłku średniowiecza. Były to zwierciadła pokrywane z jednej strony metalem, np. ołowiem.
Oto jeden z pierwszych (jeśli nie pierwszy) przepisów uzyskiwania lustra po polsku.
Sposób robienia zwierciadła rtęciowego z rozdziału ""Secreta ciekawe y doświadczone dla powszechney wiadomosci wydane""
W ten sposób uzyskiwano lustra do roku 1843, później zrezygnowano z warstwy rtęciowej na rzecz znacznie lepiej odbijającej promienie warstwy srebrnej, chronionej przed porysowaniem i dostępem powietrza warstwą minii (pomarańczowa warstwa minii z tyłu lustra prawdopodobnie powstawała technologicznie, podczas produkcji). Dopiero obecne, ostre wymogi dotyczące ochrony środowiska zmusiły producentów luster do porzucenia technologii wykorzystującej ołów. W ostatnich latach upowszechniła się metoda wytwarzania luster przez napylanie próżniowe glinu.
Inne.
Obraz powstały w lustrze jest obrazem pozornym i symetrycznym względem płaszczyzny zwierciadła. Oznacza to, że źródło i jego obraz są tej samej wielkości, a ich odległości od zwierciadła są jednakowe.
Zwierciadłem może być również powierzchnia dielektryka, np. spokojna powierzchnia wody. Współczynnik odbicia światła, który w przypadku metalu jest bliski 100%, w tym wypadku jest mniejszy i zależy od kąta padania.",inne
"Magdalena - wykonany w dwóch wersjach obraz włoskiego malarza renesansowego Tycjana przedstawiający Marię Magdalenę.
Historia obrazów.
Płótno pierwotnie należało do rodu della Rovere z Urbino. W 1631 roku znalazło się we Florencji po ślubie przedstawicielki rodu Vittorii z Ferdinandem II Medici. Ze zbiorów medycejskich obraz trafił do Pałacu Pitti. 
Opis dzieła.
Pierwsza wersja obrazu przedstawiająca Marię Magdalenę powstawała w latach 1533-1535. Został zamówiony przez księcia Urbino Francesco Maria della Rovere. Motyw Magdaleny był wyjątkowo popularny w XVI wieku. Uznawana przez Kościół za ladacznicę i kobietę upadłą, nawróconą na drogę cnoty przez Jezusa dawała artystom możliwość tworzenia erotycznych kompozycji które nie były tępione za niestosowność. Tycjanowska Magdalena miała nieco inny wymiar. Artysta przedstawił ja w chwili głębokiego uniesienia i skruchy ze łzami w oczach i wzrokiem skierowanym ku niebu. Łzy grzesznicy nawiązują do łez, którymi obmyła stopy Jezusowi.
Nagość Magdaleny, choć erotyczna, może nawiązywać do legendy o świętej. Według niej swoje ostatnie lata spędziła w pustelni w górach Sainte-Baume w Prowansji. Tam żyła w odosobnieniu, naga, odżywiając się jedynie śpiewem aniołów odwiedzających ją co dzień. Brak odzienia symbolizuje więc rezygnację z dóbr doczesnych, z klejnotów i złota na rzecz wiary w Chrystusa.
Na wazie stojącej po lewej stronie Tycjan umieścił swój podpis ""TITIANUS"".
W 1565 roku Tycjan namalował drugą wersję obrazu Magdaleny. Piękna kobieta została ukazana w podobnej pozie co wcześniej, jednakże jej nagość została zakryta. Malarz wprowadził kilka szczegółów: otwartą księgę, wazę oraz niewidoczną na pierwszy rzut oka trupią czaszkę symbolizującą śmierć. Obraz jest zdecydowanie dojrzalszy kolorystycznie. Tycjan posługuje się tu barwą, która harmonizuje z postacią. W tle widoczne jest niebo skąpane w promieniach zachodzącego słońca, a ciemna skała kontrastuje z jasno oświetloną postacią Magdaleny.",inne
"Dołek osiowy - zagłębienie w kolumience, wokół której skręcają się zwoje muszli ślimaka. U części ślimaków dołek osiowy nie jest widoczny, gdyż jest zakryty przez wywinięcie wargi (tzw. dołek fałszywy). Część ślimaków ma dołek osiowy otwarty tak szeroko, że widać nawet pierwsze skręty muszli, innym razem jest to jedynie szczelina, zakryta w mniejszym lub większym stopniu. Kształt i obecność dołka osiowego są istotną cechą systematyczną.",inne
"Kalendarz słowiański - kalendarz używany przez Słowian w okresie przedchrześcijańskim. Rachubę czasu wyznaczały w nim zjawiska przyrodnicze (przede wszystkim pory roku) oraz cykl prac gospodarskich. Nie znano rachuby lat, odległe w czasie wydarzenia datowano na podstawie wyróżniających je cech (zjawiska astronomiczne, uroczystości wspólnotowe).
Po chrystianizacji Słowiańszczyzny pierwotny kalendarz słowiański zastąpiony został powszechnie używanym w całej Europie, opartym na zreformowanym kalendarzu rzymskim, czyli kalendarzu juliańskim.
Nazwy miesięcy według Kazimierza Moszyńskiego, uzupełnione przez Henryka Łowmiańskiego, bez ewentualnego trzynastego miesiąca. Brzmienie w postaci spolszczonej:",inne
"Adularyzacja - rodzaj opalescencji odznaczający się charakterystyczną perłowo-białą, srebrzysto-mleczną bądź srebrzysto-błękitną poświatą obserwowaną w skaleniach.
Najczęściej występuje w adularze, ale uwidacznia się też w innych 
skaleniach potasowych (głównie w ortoklazie, sanidynie, mikroklinie); sporadycznie w niektórych plagioklazach: albicie i oligoklazie.
Okazy wykazujące to zjawisko są określane mianem kamieni księżycowych.",inne
"Boże Narodzenie () - obraz namalowany przez Roberta Campina, znanego także jako Mistrz z Flemalle, jednego z pierwszych przedstawicieli nurtu realistycznego w sztuce późnego gotyku w Niderlandach. Jest to jeden z ważniejszych przykładów malarstwa tablicowego, przedstawiający wątek Bożego Narodzenia, łączący gotycką tradycję ikonograficzną z nowatorskim sposobem opracowania przestrzeni. Dzieło to znajduje się w Musee des Beaux-Arts w Dijon (Burgundia, Francja).
Opis.
Obraz przedstawia scenę Bożego Narodzenia, która rozgrywa się w podniszczonej stajence na pierwszym planie. Maria została ukazana w pozie klęczącej jako młoda niewiasta, odziana w białą suknię i biały płaszcz z haftowaną złotą bordiurą. Szaty w dolnej części leżą na ziemi, ich fałdy przybierają dynamiczne, geometryczne układy. Matka Boska wykonuje gest adoracji Dzieciątka, które leży nagie bezpośrednio na ziemi. Otacza je promienista gloria. Obok Jezusa przyklękuje Święty Józef ubrany w szkarłatny płaszcz o brązowej podszewce; szyję ma owiniętą ciemnoniebieską wstęgą. Jego sędziwy wiek podkreślają liczne zmarszczki oraz siwe włosy i broda. W ręce trzyma świecę, drugą zaś chroni jej płomień przed wiatrem. Świętej Rodzinie towarzyszy stojąca przed drzwiami do szopy grupa trzech pasterzy, z których dwójka muzykuje. Po prawej stronie przyklękują dwie kobiety - akuszerki, które na głowach mają welony. Ich imiona - Zebel i Salome - widoczne są na banderolach. Kobiety są bogato ubrane, co było charakterystyczne dla ówczesnych dam dworu. Atmosferę adoracji pogłębia obecność aniołów: trzech unosi się przy dachu stajenki, jeden z nich kieruje wzrok ku akuszerkom. Trzymają banderolę z pisaną po łacinie sentencją ""Chwała Bogu na ziemi i w niebiosach"".
Kompozycja obrazu jest wieloplanowa. Pierwszy plan tworzy tytułowa scena, na dalszych planach został ukazany rozległy górzysty krajobraz z doliną i ubitą piaszczystą drogą, wiodącą meandrami ku głębi, gdzie znajduje się wioska nad jeziorem. Po wodzie płynie żaglowiec. W oddali widać otoczone murami obronnymi miasto z górującym nad nim kościołem oraz położonym na wysokim wzniesieniu warownym zamkiem. Po lewej zza gór widać zachodzące słońce.
Ikonografia.
Namalowany techniką olejną na desce obraz jest świadectwem potwierdzającym znajomość artysty rozmaitych dzieł literackich. Główny temat nawiązuje do tradycyjnej biblijnej ikonografii Bożego Narodzenia, wzbogaconej wątkami ze ""Złotej legendy"" Jakuba de Voragine oraz ""Objawień"" świętej Brygidy Szwedzkiej. Według ""Złotej Legendy"" Józef miał sprowadzić do Betlejem dwie akuszerki w trosce o szczęśliwe narodziny Zbawiciela. Według wizji Świętej Brygidy Józef miał szukać świecy, by oświetlić pogrążoną w otchłani szopę, jednakże wcześniej ukazała się wokół Chrystusa świetlna gloria. Maria według św. Brygidy była pozbawiona bólu przy porodzie, co ukazało boski wymiar matki Zbawiciela. Boskość podkreśla również klęcząca poza i białe szaty.
Nowością w przedstawieniu Bożego Narodzenia, którą wprowadził Campin, jest wpisanie wątku w rozległą, realistycznie ukazaną scenerię krajobrazową, która stała się jednym z głównych cech późnogotyckiego malarstwa niderlandzkiego. Motyw ten, mający genezę we francuskim malarstwie miniaturowym przełomu XIV i XV stulecia (m.in. Mistrz de Boucicaut, Jacquet de Hesdin), w dziele Campina został rozwinięty na większą skalę. Artysta dokonuje tu wnikliwej analizy szczegółów, zarówno elementów natury (liczne przydrożne drzewa), jak i zabudowy wsi i miasta. Tym samym obraz jest przykładem ikonografii średniowiecznego miasta i zamku, z górnym zamkiem z charakterystycznym donżonem, i wieżami bramnymi górującymi nad przedzamczem.",inne
"Zmartwychwstanie - obraz Matthiasa Grunewalda stanowiący część ""Ołtarza z Isenheim"" eksponowany obecnie w Musee d'Unterlinden w Colmar we Francji.
Ołtarz z Isenheim.
Ołtarz powstał w latach 1512-1515 na zamówienie zakonu antonianów z Isenheim. Antonianie prowadzili tam klasztorny szpital, w którym leczono chorych na ergotyzm. Była to choroba spowodowana zatruciem sporyszem, która w ostatniej fazie prowadziła do martwicy tkanek i ostatecznie gangreny. Ołtarz miał przynosić pociechę chorym i umierającym.
Poliptyk posiada dwa komplety skrzydeł, odpowiednia manipulacja nimi pozwala uzyskać trzy widoki, które pierwotnie otwierane były w różnych porach roku. Na pierwszym dominuje przedstawienie ""Ukrzyżowania"". Na drugi widok składają się trzy malowidła, ""Zwiastowanie"" z lewej, ""Narodziny dzieciątka Jezus z koncertem Aniołów"" w środku i ""Zmartwychwstanie"" po prawej stronie.
Opis obrazu.
Obraz ma kształt ustawionego pionowo, wydłużonego prostokąta. W górnej części przedstawiona jest rozświetlona postać Chrystusa unoszącego się ku Niebu. Za plecami Zbawiciela eksploduje kula czerwono-żółtego światła, która wygląda jak powierzchnia Słońca. Światło jest tak silne, że rysy Jezusa stają się niewyraźne, promienie świetlne wydobywają się z ran na nogach, boku i uniesionych rękach. Ciało Chrystusa częściowo okrywa luźna żółto-czerwona szata, której fragment w kolorze przechodzącym do bieli opada do otwartego grobu. Tło stanowi czarne, gwiaździste niebo.
Poniżej postaci Zbawiciela leżą porażeni światłem żołnierze. Dwaj ukazani zostali w skrócie perspektywicznym, trzeci koziołkuje w powietrzu, a czwarty leży pod skałą bez zmysłów. Żaden z nich nie jest w stanie spojrzeć do góry, a ich ciała wydają się pozostawać w ruchu, jakby zatrzymane w trakcie upadku. Dolna część obrazu zalana jest jasnym żółto-czerwonym światłem wyostrzającym szczegóły. Autor precyzyjnie namalował elementy ubioru i wyposażenia żołnierzy, korzystając z efektów światłocieniowych.
Czerwień okrycia Jezusa symbolizuje zwycięstwo i przypomina o męczeństwie, natomiast biel jej fragmentu podkreśla niewinność. Prezentowane otwarte dłonie i widok ran Zbawiciela, to dowód dokonania się aktu Zbawienia. Grunewald zastosował praktykę znaną z bizantyjskich ikon, wielkość postaci odpowiada jej pozycji w hierarchii ważności. Dlatego postać Chrystusa, znajdująca się nieco w głębi, jest nienaturalnie wielka w porównaniu z ciałami żołnierzy. Podobną praktykę można zauważyć również na innych malowidłach poliptyku.
Matthias Grunewald był kontynuatorem sztuki średniowiecznej i odrzucał nowatorskie idee wprowadzane przez renesans, szczególnie idealizację postaci. Jego dzieło przepojone jest mistycyzmem i niespotykanym wcześniej ładunkiem ekspresji uczuć. Również żywa kolorystyka obrazu jest rewolucyjna. Może to świadczyć nie tylko o wrażliwości autora, ale i znacznej wiedzy na temat barwników i sposobów sporządzania farb.
Na początku XX wieku Grunewald został uznany za prekursora ekspresjonizmu w sztuce, a jego przedstawienie Zmartwychwstania jest uważane za jedno z najlepszych w dziejach malarstwa. Współczesny historyk sztuki Waldemar Łysiak napisał:",inne
"UV mapping (z ang. mapowanie UV) - nakładanie dwuwymiarowego obrazu na obiekt trójwymiarowy. Mapa siatki obiektu 3 D transformowana jest na płaszczyznę jako obraz 2-wymiarowy. Tekstura UV posiada zatem tylko 2-wymiarowe współrzędne: formula_1 i formula_2 zamiast formula_3 formula_4 formula_5 znane z teksturowania w trójwymiarze.
Po tak przygotowanym obrazie można rysować, tworząc teksturę UV, aby następnie nałożyć ją na obiekt 3 D - w ten sposób powstaje efekt malowania po powierzchni obiektu. Taka metoda jest wygodna dla teksturatora tworzącego teksturę.",inne
"Upadek zbuntowanych aniołów () - obraz olejny niderlandzkiego malarza Pietera Bruegla, namalowany w 1562, w Antwerpii. Obecnie znajduje się w Królewskich Muzeach Sztuk Pięknych w Brukseli. Dzieło to ma wymiary 114 cm wysokości na 155 cm szerokości.
Tło tematyczne.
Tematyka obrazu nawiązuje do treści biblijnych mówiących o buncie części aniołów przeciwko Bogu. Najbardziej wymownym tekstem, dotyczącym tego faktu, jest następujący fragment Apokalipsy: ""I nastąpiła walka na niebie: Michał i jego aniołowie mieli walczyć ze Smokiem. I wystąpił do walki Smok i jego aniołowie, ale nie przemógł, i już się miejsce dla nich w niebie nie znalazło. I został strącony wielki Smok, Wąż starodawny, który się zwie diabeł i szatan, zwodzący całą zamieszkałą ziemię, został strącony na ziemię, a z nim strąceni zostali jego aniołowie"". Opowiadanie to stanowi tło tematyczne obrazu.
Opis.
Inspiracją dla Bruegla był tryptyk Boscha ""Wóz z sianem"". Bruegel nawiązuje do jego lewego skrzydła zatytułowanego ""Raj"". I w jednym i w drugim przypadku upadli aniołowie wyobrażeni są jako spadające z nieba stwory. U Bruegla przeistaczają się one w insekty, ryby z odnóżami żab, dziwaczne ostrygi, czy skrzydlate gady. Większą część obrazu zajmują te właśnie stwory symbolizujące upadłych aniołów. Użyta kolorystyka również wskazuje na odwołanie się do stylu Boscha. W centralnej części malowidła widać św. Michała Archanioła z mieczem w ręku, ubranego w złotą zbroję, który strąca zbuntowane duchy w czeluści piekielne. Pomagają mu w tym aniołowie ubrani w białe szaty. Plątanina fantastycznych stworów budzi obrzydzenie, ale i ciekawość, gdyż w kreatywności Bruegel osiągnął tu szczyt swych umiejętności. Tłum upadłych aniołów może być nazwany pewnego rodzaju ""antystworzeniem"", w znaczeniu antytezy stworzenia, które Bóg uznał za dobre.
Od strony formalnej można zauważyć, że mimo tłumu kłębiących się ciał, nie doznaje się wrażenia chaosu i braku przejrzystości. W geometrycznym użyciu linii i form mamy już do czynienia z zapowiedzią stylistyki baroku.",inne
"Chrzest Chrystusa - tryptyk niderlandzkiego malarza Gerarda Davida namalowany w latach 1502-1508.
Tryptyk przedstawia chrzest Chrystusa w rzece Jordan. Swoim stylem nawiązuje do dzieł van Eycka i Memlinga, co widoczne jest głównie w szczegółowym przedstawieniu roślinności i szat. Po śmierci fundatora, został zainstalowany w 1520 roku na ołtarzu kaplicy ławników rady miejskiej w kościele Saint-Basilius w Brugii.
Opis obrazu.
Na skrzydłach David przedstawił fundatorów dzieła; na lewym Jana de Trompesa, radnego i burmistrza Brugii z synem i z jego patronem Janem Ewangelistą, na prawym panelu ukazana została pierwsza żona burmistrza Elisabeth van der Meersch wraz z jej patronką Elżbietą Węgierską i czterema córkami. Po śmierci żony, na rewersie prawego skrzydła, około 1507-1508 roku, domalowano wizerunek drugiej żony Madeleine Cordier z córkami.
Środkowy panel podzielony jest na dwie części niewidoczną osią, u dołu której znajduje się postać Chrystusa. Ponad nim unosi się gołębica symbolizująca Ducha Świętego, a nad nią postać Boga Ojca. Jego głowę wieńczy tiara podobna do tej z ""Ołtarzu Gandawskiego""; w aureoli natomiast pojawiają się cztery niemowlęce figurki. Tryptyk kompozycyjnie podobny jest do obrazu Piera della Francesca pt. ""Chrzest Chrystusa"" czy dzieła Andrea del Verrocchia pod tym samym tytułem. Na pierwszym planie ukazano z drobiazgową dokładnością kwiaty i inną roślinność.
W głębi przedstawionej sceny, przez wszystkie trzy panele, rozciąga się urozmaicony krajobraz; niebo, zgodnie z zasadami perspektywy, przechodzi z białego w błękitny kolor. W środkowej kwaterze, w dali, widać św. Jana głoszącego kazanie na pustkowiu (z lewej strony) i ochrzczonego już Chrystusa ukazującego się współwyznawcom.",inne
